m_high,m_low,a_coh_high,a_coh_low,y_coh_high,y_coh_low,l_coh_high,l_coh_low,c_coh_high,c_coh_low
0.579,0.42100000000000004,0.0,0.0,0.3922369428901666,0.47663038449533696,0.33418603293606525,0.39065450016616066,0.22952391421058585,0.2187017715184828
0.5298500649444415,0.3852623097437131,0.033180916463772726,0.10964529104311423,0.6435745892348482,0.5066625515306268,0.3889376398471782,0.3710583410112626,0.2971323755154953,0.24710401061509454
0.48487235115998084,0.3525583071474127,0.14125924542258297,0.24327340801411537,0.7288321238284415,0.501843469400939,0.3803232716193182,0.3401016554193885,0.34389667007863994,0.2718777596753961
0.4437126886906389,0.32263046966970466,0.28262976447231114,0.3942833060190699,0.7005537366013797,0.44272178233785076,0.34376354887663196,0.2910091401529988,0.3767585554953459,0.28929345755443264
0.40604697222695646,0.29524313524619805,0.4220184318365315,0.547129244439915,0.802632901294044,0.4086312256839373,0.33912353622139946,0.25186417805695754,0.4304609206353084,0.31150686667485766
0.3715786089895453,0.2701806466055243,0.6074448572959177,0.7109295007029375,0.6026490767180822,0.3502834922390117,0.2627339879290375,0.20431057729942267,0.43871932206007613,0.33078515144581294
0.3365438518367015,0.24470632404706616,0.7393234649821264,0.8794892134600054,0.5496416326060589,0.28958801361591513,0.22423474172273553,0.15664802388614815,0.46915427192202236,0.3497280470182966
0.3023869087252846,0.21987027387451605,0.7797861924298816,0.9611054078307999,0.5472912774311992,0.22569923684617613,0.20171811075997473,0.10768476843532335,0.5090993505912994,0.3682203345290028
0.26861119681428997,0.19531142289950956,0.78835679077828,1.015746112475293,0.12099612476796175,0.488068453567152,0.03620517633091184,0.19032155333289213,0.45552909093412003,0.45417596215641776
0.234823208763318,0.17074364575018453,0.6241670830301523,1.1383850571581873,0.0,0.0,0.0,0.0,0.47170643013760716,0.379148454803411
0.20074540433315471,0.14596513855657703,0.6402229042267404,1.1192729113441706,0.0,0.0,0.0,0.0,0.5121354071166383,0.41168894412836265
0.16577267190794,0.12053591515240539,0.6163671236034071,1.0565179171991523,0.0,0.0,0.0,0.0,0.549154649615697,0.44148177818537276
0.12690278394773669,0.09227300870811248,0.542101849407092,0.9375324006468897,0.0,0.0,0.0,0.0,0.5730677143832927,0.46075661867921053
0.08250847256578285,0.05999320716786626,0.4141114761608954,0.7539830586945361,0.0,0.0,0.0,0.0,0.5639760015065226,0.45349852511842403
0.03976774441429484,0.028915751983450987,0.25037363424215364,0.5126370910188653,0.0,0.0,0.0,0.0,0.503003136988325,0.40085435850630563
0.011346939885253775,0.008250538327619752,0.0966604178181032,0.24399900550379236,0.0,0.0,0.0,0.0,0.4036022641481715,0.2935690055343759
