time,run_id,r,rn,w,wn,p,KK,AA,BB,LL,HH,YY,CC,II,GG,INC,BQ,tauc,tauw,taur,taup,kappa,PP,pen_cohort_1,pen_cohort_2,pen_cohort_3,pen_cohort_4,pen_cohort_5,pen_cohort_6,pen_cohort_7,pen_cohort_8,pen_cohort_9,pen_cohort_10,pen_cohort_11,pen_cohort_12,pen_cohort_13,pen_cohort_14,pen_cohort_15,pen_cohort_16,c_coh_cohort_1,c_coh_cohort_2,c_coh_cohort_3,c_coh_cohort_4,c_coh_cohort_5,c_coh_cohort_6,c_coh_cohort_7,c_coh_cohort_8,c_coh_cohort_9,c_coh_cohort_10,c_coh_cohort_11,c_coh_cohort_12,c_coh_cohort_13,c_coh_cohort_14,c_coh_cohort_15,c_coh_cohort_16,y_coh_cohort_1,y_coh_cohort_2,y_coh_cohort_3,y_coh_cohort_4,y_coh_cohort_5,y_coh_cohort_6,y_coh_cohort_7,y_coh_cohort_8,y_coh_cohort_9,y_coh_cohort_10,y_coh_cohort_11,y_coh_cohort_12,y_coh_cohort_13,y_coh_cohort_14,y_coh_cohort_15,y_coh_cohort_16,l_coh_cohort_1,l_coh_cohort_2,l_coh_cohort_3,l_coh_cohort_4,l_coh_cohort_5,l_coh_cohort_6,l_coh_cohort_7,l_coh_cohort_8,l_coh_cohort_9,l_coh_cohort_10,l_coh_cohort_11,l_coh_cohort_12,l_coh_cohort_13,l_coh_cohort_14,l_coh_cohort_15,l_coh_cohort_16,a_coh_cohort_1,a_coh_cohort_2,a_coh_cohort_3,a_coh_cohort_4,a_coh_cohort_5,a_coh_cohort_6,a_coh_cohort_7,a_coh_cohort_8,a_coh_cohort_9,a_coh_cohort_10,a_coh_cohort_11,a_coh_cohort_12,a_coh_cohort_13,a_coh_cohort_14,a_coh_cohort_15,a_coh_cohort_16,v_coh_cohort_1,v_coh_cohort_2,v_coh_cohort_3,v_coh_cohort_4,v_coh_cohort_5,v_coh_cohort_6,v_coh_cohort_7,v_coh_cohort_8,v_coh_cohort_9,v_coh_cohort_10,v_coh_cohort_11,v_coh_cohort_12,v_coh_cohort_13,v_coh_cohort_14,v_coh_cohort_15,v_coh_cohort_16,VV_coh_cohort_1,VV_coh_cohort_2,VV_coh_cohort_3,VV_coh_cohort_4,VV_coh_cohort_5,VV_coh_cohort_6,VV_coh_cohort_7,VV_coh_cohort_8,VV_coh_cohort_9,VV_coh_cohort_10,VV_coh_cohort_11,VV_coh_cohort_12,VV_coh_cohort_13,VV_coh_cohort_14,VV_coh_cohort_15,VV_coh_cohort_16,tauc_rev,tauw_rev,taur_rev,total_tax_rev
27,1,0.6266408826082923,0.6266408826082923,1.27545447944244,0.9336539192048569,1.16,7.507704342520942,8.166219535569905,0.6585151930348941,3.1099178532821052,0.2313787821133808,10.005157356896422,6.498935936881136,2.185106434394334,1.241046722050811,0.6532263729416077,0.8453977821151432,0.16,0.1378331301253032,0.0,0.1301502167883039,0.643,0.5162484690686917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41695102590327743,0.41695102590327743,0.41695102590327743,0.41695102590327743,0.41695102590327743,0.41695102590327743,0.41695102590327743,0.36175647901783,0.47761609077720635,0.6036074270610547,0.7014282073885081,0.8091604759755869,0.9010606346397761,0.9993004584350709,1.1027521957638982,1.2316919741896253,1.3702060914623373,1.594296455678494,1.8310326027420187,2.043022202459315,2.1405368752775993,1.9975070224498717,1.5212126302680729,0.3383475677781607,0.5252157520566828,0.6989337400048016,0.7004858879457003,0.6897257486042547,0.572207264552344,0.44220451625743784,0.2917724991888794,0.1682697200011121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813743959550905,0.31426786861833644,0.3227151119111104,0.28464514827158094,0.24574877389838656,0.1848638542181364,0.12315567839148803,0.061125723516384296,0.024533831148819223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07614639283878791,0.23836524030884143,0.5152617013049916,0.8500696376585383,1.2554954471949649,1.694567797564772,1.9899152624072234,2.207753289760217,2.297177876107735,2.541042803702458,2.678451968766057,2.6298738257455976,2.3092671877084916,1.680162014385947,0.8284899510500062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.080860665524531,-9.651757126276504,-6.96144725819239,-4.917713421705278,-3.466139157360976,-2.4305422199493916,-1.7273424699725786,-1.2418842484633834,-0.9052468079909909,-0.6599955449995548,-0.48081494798507496,-0.34811346882510935,-0.2551398601552288,-0.19894656419941323,-0.17620630773511267,-0.18384864698729736,1.0398297499009816,0.5467231954739862,0.0,1.5865529453749678
28,1,0.6239793585353355,0.6239793585353355,1.281906628007344,0.9427140697003543,1.16,7.585392588398669,8.243907781442967,0.6585151930348941,3.115938739148401,0.2319120170624527,10.075238747466921,6.5496939097943,2.2037028871596,1.241046722050811,0.6578019144288175,0.8505366915627477,0.16,0.1344024111072784,0.0,0.13019763923645009,0.643,0.5200539666894972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42002455780145376,0.42002455780145376,0.42002455780145376,0.42002455780145376,0.42002455780145376,0.42002455780145376,0.42002455780145376,0.3650626391280315,0.48195767733957645,0.6090606456382354,0.7077140198736993,0.8163528074539822,0.9089742520385186,1.0079407532353546,1.1118879981587455,1.2406295910868952,1.379590146478245,1.6046423937694847,1.8421289132105734,2.054424220840461,2.1514861352008308,2.00700028532176,1.528083658377857,0.338783235350944,0.525828672070522,0.6997808371787743,0.7015482200621821,0.6910272397524371,0.5737581932839505,0.4440576830082873,0.29350363551398867,0.16835880665254246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818353634420603,0.3147318088098194,0.3232286519922902,0.28521394693098967,0.24638104890904397,0.1855908257353871,0.12399507828309042,0.061721429423436204,0.024464249943333637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07688932549439892,0.24082522413458338,0.5207395635538503,0.8591277310881019,1.2687243303541509,1.711880749746126,2.0101307057795115,2.2300995090555666,2.3195647533394985,2.564195407706695,2.7009312462758452,2.649832681219679,2.3249055521093274,1.6902766669733824,0.8328631018667153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.946764464925863,-9.555136317920589,-6.894031427557059,-4.871649279962904,-3.434593553157111,-2.4088394063210017,-1.7123857011702015,-1.2313259236849117,-0.8977128568729342,-0.6548495348058366,-0.47733709208050884,-0.3458229895417234,-0.2536572644355788,-0.1978933820392178,-0.17533138560983072,-0.1829207599011644,1.047951025567088,0.5368492657692097,0.0,1.5848002913362977
29,1,0.6214722653349645,0.6214722653349645,1.288034017702553,0.951363938543155,1.16,7.660241614211758,8.318756807250889,0.6585151930348941,3.1219219597228776,0.23241963698191567,10.142836345692691,6.598676984890652,2.221617036836811,1.241046722050811,0.6622152916834904,0.8555205122643331,0.16,0.13114708611061013,0.0,0.13023582344942827,0.643,0.5236966985183734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4229666309777297,0.4229666309777297,0.4229666309777297,0.4229666309777297,0.4229666309777297,0.4229666309777297,0.4229666309777297,0.36822488109542023,0.4861126306643272,0.6142808345564742,0.7137244367972237,0.8232185586594666,0.9165338454920573,1.0162050171286179,1.1205336613270411,1.2498783970326548,1.388663614329262,1.6146694946830586,1.8529643165209213,2.0656458294376003,2.162202914156583,2.016050858722946,1.5344328810427068,0.33917917888823823,0.526381500745999,0.7005450577543043,0.7025228033706485,0.6922474758449245,0.5751985118398916,0.4457655859549509,0.2949258768505541,0.16974518112039447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822545743321944,0.31515075620186483,0.323694489877986,0.28573774066262975,0.2469757015701282,0.1862667067981625,0.12477218689385845,0.062125302484424244,0.02482562296980246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776283466732325,0.2432271447112424,0.5260033705017871,0.8678067024743282,1.2814028319643844,1.7285871987344705,2.029467153639144,2.251310702987097,2.3412194603145418,2.586625268095743,2.722839794395231,2.669411611251878,2.3401660394992225,1.699899268137837,0.8368786442064899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.820254812125464,-9.463702811709261,-6.830186577162611,-4.828214006458751,-3.405148518494777,-2.388647269918859,-1.6981625288535425,-1.22128925275816,-0.8906045359131483,-0.649887195291284,-0.4739464574422488,-0.34354996882103955,-0.2521675740188793,-0.1968742853111438,-0.1745129487296125,-0.18213050377216106,1.0557883175825042,0.5273610147909948,0.0,1.583149332373499
30,1,0.6190972051356507,0.6190972051356507,1.2938836088859362,0.9596290894189797,1.16,7.7323527591416505,8.390867952174478,0.6585151930348941,3.127740548056667,0.23289914443120086,10.207889825497652,6.645838947271744,2.2388341674731214,1.241046722050811,0.6664625660784725,0.8603772515379842,0.16,0.1280602338733212,0.0,0.13027406851042117,0.643,0.5272103263246942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258044325524843,0.4258044325524843,0.4258044325524843,0.4258044325524843,0.4258044325524843,0.4258044325524843,0.4258044325524843,0.37125277706774845,0.4900876684487908,0.6192773119694983,0.7194789356504238,0.8297851369154994,0.923751335582367,1.0241071439366085,1.128735514993989,1.259135143187424,1.3973822209936375,1.6243700401833476,1.8634757163246936,2.076623705451185,2.172783919214643,2.024934495956794,1.5404815954842295,0.33953764599805303,0.5268915766811609,0.7012446726657027,0.703413511925615,0.6933797286568966,0.5765610486791801,0.4473781414813629,0.2960992721903105,0.17185681392746666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28263431435651537,0.31553823892019905,0.32412107735304996,0.28621710683720375,0.24752975721228507,0.1869069782619598,0.12551129575438288,0.06237971355764023,0.025429003917274467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833210382678062,0.24555206368832563,0.5310837329109812,0.8761245175861792,1.2935603831538365,1.7445931400478238,2.0481436846129046,2.271487499673634,2.3620683690468716,2.608339260318161,2.7440911501771064,2.6885372333755435,2.3551943612380155,1.7093255798827107,0.8406871520076742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.700694999053168,-9.377676504111372,-6.769721731105175,-4.787034250999516,-3.3773577000821255,-2.369810005405646,-1.6850128478762123,-1.2117200008499298,-0.8839190080350239,-0.6451545403192485,-0.4706678484718343,-0.3413255497775538,-0.25067982012797513,-0.19584431248136477,-0.173718593419092,-0.18139154941256597,1.063334231563479,0.5182510875843993,0.0,1.5815853191478784
31,1,0.6168387454259824,0.6168387454259824,1.2994869648517033,0.9675356755438749,1.16,7.801788291290091,8.460303484315384,0.6585151930348941,3.133312798550259,0.23337495581921835,10.270361317451178,6.691141126714346,2.2553546255081756,1.241046722050811,0.6705412651578969,0.8651097981948851,0.16,0.1251358441545429,0.0,0.130312112067557,0.643,0.5305917144440726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42853542998845784,0.42853542998845784,0.42853542998845784,0.42853542998845784,0.42853542998845784,0.42853542998845784,0.42853542998845784,0.3741545002690713,0.49389575257881757,0.6240595294103743,0.7249888442996811,0.8360746100561125,0.9306578509605273,1.031651951829303,1.1368375984314958,1.2678393905179863,1.4057218028588239,1.6336880122966644,1.873649315871008,2.0872812576656283,2.183155734026403,2.033735040935557,1.5464364803139723,0.33986405641602824,0.5273649835496195,0.7019026931283443,0.7042407116240214,0.6944301694229537,0.5778433612073124,0.4489160670437676,0.2977306679702707,0.17353923306333943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829793282131659,0.31590398820251614,0.3245263708947461,0.28666120854287475,0.2480445266376773,0.18751256036339284,0.1262144213789208,0.06305271997749695,0.025898579291094386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900479577264446,0.24777389404946892,0.535973579957197,0.8841245053475276,1.305195171703878,1.759961021020144,2.066018668719512,2.290955993029571,2.3820810939843997,2.629259350863127,2.7646899923666837,2.7071229135052137,2.3699240546907374,1.7186636940953544,0.844444686297719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.587653460846267,-9.296587093281989,-6.712824543353035,-4.748000968560472,-3.3509740664264407,-2.3520269867521213,-1.6727531957565571,-1.2029523450373236,-0.8775884054085605,-0.6406713508398081,-0.4675370472934817,-0.3391693436269481,-0.24921778831968816,-0.19481085725296077,-0.1729087720028912,-0.18067170269874205,1.0705825802742954,0.5095155088419092,0.0,1.5800980891162046
32,1,0.6146722875510104,0.6146722875510104,1.3048999445010094,0.9751212935421139,1.16,7.868594991385988,8.527110184402579,0.6585151930348941,3.1384532610764175,0.23382394679379398,10.330061819421436,6.734471597674428,2.2711016716591255,1.241046722050811,0.6744390491681244,0.8696968663150506,0.16,0.1223714330280672,0.0,0.13035189058763336,0.643,0.5338388944769844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4311580334965277,0.4311580334965277,0.4311580334965277,0.4311580334965277,0.4311580334965277,0.4311580334965277,0.4311580334965277,0.37693706400253335,0.4975497148708672,0.6286446970192857,0.7302680680390385,0.8421036834404895,0.9372801036754348,1.0388747229144797,1.1446254871393389,1.275838384926906,1.4137011642676667,1.6425871859923387,1.8834174085115427,2.097592400802092,2.1932265734063785,2.04237350792888,1.5523542002369304,0.34017505255963953,0.5278171651441721,0.7025351027154962,0.7050377809221972,0.6954340888028631,0.5790638902152594,0.45038820683502867,0.2994113456949337,0.17453891097492916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28330714158454795,0.31625950448186146,0.32491870459073846,0.2870878421735492,0.24853473292523268,0.18808808164427143,0.1268854937936664,0.063783335023707,0.026147242424046462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07965034800580302,0.24990234640547795,0.5406562431505793,0.8918127727788467,1.3163651403524204,1.7746500525841533,2.083199215292539,2.3097524611433182,2.4013181196905133,2.6493391461734164,2.7845457259739117,2.725160122328504,2.3842703862825374,1.7278598138593635,0.8482048334740404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.48091590520482,-9.219978942708982,-6.65915987804539,-4.711293306559459,-3.325937383468188,-2.335133448406354,-1.6611701767287463,-1.1947897000396714,-0.8716173884490099,-0.6364389822653184,-0.46457022911433365,-0.33711108201038603,-0.24779663559175577,-0.1937935946382952,-0.172091695431408,-0.17993293794311757,1.0775154556279085,0.5011559880625571,0.0,1.5786714436904656
33,1,0.6125852830149137,0.6125852830149137,1.310149828025167,0.9824059375505274,1.16,7.932738130121988,8.591253323129274,0.6585151930348941,3.143058223263548,0.2342315724681423,10.386839786143474,6.775756448548843,2.2859986000334898,1.241046722050811,0.6781460238756546,0.8741094278949556,0.16,0.11976464204510183,0.0,0.13039292273559042,0.643,0.5369420423592254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43366430861510397,0.43366430861510397,0.43366430861510397,0.43366430861510397,0.43366430861510397,0.43366430861510397,0.43366430861510397,0.3796034186401354,0.501052432626895,0.6330411128107107,0.7353276085544995,0.8478792216836367,0.943625227658085,1.0457964849121117,1.1520118945615998,1.283046999397727,1.4212937495728686,1.6510860575609874,1.8927329403826982,2.1074766355796837,2.202962446921896,2.050760078133656,1.5581702685402494,0.3404810678906251,0.5282573181602827,0.7031459197973077,0.7058145809277643,0.6964118272668444,0.5802420940681645,0.4518023206252178,0.3009124555775018,0.1747180964873055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836280867623328,0.3166027447315152,0.3252923087914697,0.2875017039912901,0.2490089116651231,0.1886392149923838,0.12752653004146947,0.06438236818846613,0.026130653422335955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08028398284338971,0.2519563370012908,0.545158522714819,0.8991880867139267,1.3270967251494066,1.7887299616355945,2.099566712272869,2.3278808560144646,2.419717372238955,2.668606504405357,2.803571397396651,2.7425226567727687,2.3981913772300247,1.7368305271050446,0.8519321225117437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.38038596092467,-9.14756669011652,-6.6084246677499765,-4.676587612300004,-3.302346109939246,-2.3190809357294486,-1.6501412366733474,-1.1870657553497233,-0.8660128359223738,-0.6324737506137286,-0.4617685309455557,-0.335162187433024,-0.2464382471260937,-0.19280183188491426,-0.1712861502541772,-0.17918393292073032,1.084121031767815,0.4931760877276982,0.0,1.5772971194955132
34,1,0.6106172648091885,0.6106172648091885,1.3151325387371686,0.989334748172011,1.16,7.994122183231928,8.652637376231652,0.6585151930348941,3.1475210730079466,0.23461355117293645,10.44114704475534,6.815243870234417,2.3002479540514926,1.241046722050811,0.6816916886068725,0.8783355393546188,0.16,0.11730232998500051,0.0,0.1304276751447412,0.643,0.5398932809817374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4360478933520459,0.4360478933520459,0.4360478933520459,0.4360478933520459,0.4360478933520459,0.4360478933520459,0.4360478933520459,0.3821414067559535,0.5043902927788242,0.6372322319694838,0.7401527145378398,0.8533839981085454,0.9496715699032773,1.052394206782413,1.1589951562259224,1.2903142842507995,1.4284993752735171,1.6591707404223952,1.901631420009442,2.1169030353914216,2.2123015349020285,2.0588822140039675,1.5638307330755925,0.34076413971930986,0.5286570034757199,0.7036984520021914,0.7065179682003577,0.6973071082945747,0.5813263877665532,0.4531006697821905,0.30217391932526516,0.17563621078624678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28392517962748787,0.3169153827325672,0.32563007659729903,0.28787603750641355,0.2494433234150833,0.18914714604931795,0.12811521398627604,0.06483677948601979,0.026359685477438298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08091248281510136,0.2539688989814176,0.5495099424418691,0.9062928455483871,1.3373985179499228,1.8022464881775224,2.1152089713046616,2.3450147662700314,2.4372159851063797,2.6869641826401294,2.8217600570077996,2.7590920730960486,2.4115430859908975,1.7455159909616007,0.855569965082187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28594686640426,-9.079246034025257,-6.560366459026293,-4.643750503358714,-3.2800233643181818,-2.303936263116299,-1.6396201853147252,-1.1796866210483195,-0.860754701136124,-0.6287727748094916,-0.4591428680295892,-0.3333201360872504,-0.24515028011503784,-0.19185215597723737,-0.1704972085837042,-0.1784398407418384,1.0904390192375066,0.4855621303693676,0.0,1.5760011496068742
35,1,0.6087550393016075,0.6087550393016075,1.3198763782605916,0.9959274186178179,1.16,8.052859669448596,8.71137486244093,0.6585151930348941,3.1517887210848565,0.2349698542166754,10.493017469913337,6.852951651748674,2.313864870437766,1.241046722050811,0.6850782550030275,0.8823701700408461,0.16,0.11497737029709398,0.0,0.1304614942675384,0.643,0.5427160956818196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438327755774219,0.438327755774219,0.438327755774219,0.438327755774219,0.438327755774219,0.438327755774219,0.438327755774219,0.384557428721389,0.5075670755487056,0.6412257138092928,0.744752227537501,0.8586336365401673,0.9554347640880141,1.0586813649199909,1.1655996370994952,1.2975156687381768,1.4353641160127908,1.6668370735408329,1.910091490317407,2.1259061249811775,2.2212054549663294,2.06667754981715,1.5693220514355557,0.34102748008191724,0.5290300805195614,0.7042046966450576,0.707161616669043,0.6981251252780458,0.5823263572316596,0.4543013656780993,0.30323273345029156,0.17698636497294548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842018738402689,0.31720674186033376,0.3259392512498709,0.28821855054559314,0.2498390742695133,0.18961508555110232,0.12865948790993886,0.06516794378788947,0.026735018294863445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08151054730328373,0.2559098203250984,0.5537154099250068,0.9131206025507201,1.347300393375467,1.8152092920842682,2.130220266468382,2.3613088650203116,2.453919705424166,2.7044107617181092,2.8390807369482443,2.7749309111088967,2.4242817004267536,1.753851041995939,0.8591027161527911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.197207201811803,-9.01505081165686,-6.515000301336571,-4.612610408612137,-3.258949224434462,-2.2895762240208266,-1.629698662386766,-1.1726303808114549,-0.8557755034385852,-0.6252754035794347,-0.4566931392035377,-0.331593898422244,-0.24393177059623697,-0.19095057299708043,-0.16974091160451124,-0.17770646981464616,1.0964722642797877,0.47830258153748684,0.0,1.5747748458172746
36,1,0.6069840449440915,0.6069840449440915,1.3244141763346748,1.0022121407987388,1.16,8.109048289767351,8.76756348275162,0.6585151930348941,3.1557833840297977,0.23530120265112522,10.542437824950943,6.888881476782672,2.3268338572653704,1.241046722050811,0.6883048588559376,0.8862143339178372,0.16,0.11278390628875015,0.0,0.13049500245226078,0.643,0.5454122472163125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405053179669467,0.4405053179669467,0.4405053179669467,0.4405053179669467,0.4405053179669467,0.4405053179669467,0.4405053179669467,0.3868596515688219,0.5105931655411929,0.6450290654182161,0.7491384397900518,0.8636412321749495,0.9609346300374434,1.0646839051566175,1.171857205481174,1.3044082888430275,1.4419215400062233,1.6741342892358955,1.9181030145336944,2.134456075379263,2.229704224336887,2.0741054870575693,1.5745919364075611,0.3412771895380642,0.5293854696832706,0.7046874054642491,0.7077677211636495,0.6988900715135553,0.5832566911834548,0.4554363556284842,0.30414508135806434,0.17828948727324576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28446413250442937,0.31748331126038265,0.3262322421918176,0.2885440390020394,0.25020807482000224,0.19004768832741273,0.1291765309531419,0.06541013494486345,0.027099247636614823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820788127550653,0.25775507071306764,0.5577379629004003,0.9196883277032656,1.3567811185035539,1.82765356886072,2.1446078991148187,2.3769048029335695,2.469914933810759,2.7210610733445453,2.8555311917248876,2.7900070695581505,2.436460737758823,1.761804830264005,0.8624984999841893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.113778231903392,-8.954709068224297,-6.472362242111309,-4.583201512520598,-3.238946119089452,-2.2760763986831107,-1.6202804988801702,-1.1659712339483916,-0.8510468913940699,-0.6219437886165109,-0.45437680889958115,-0.32998449479900166,-0.24279004286399253,-0.19009705117804934,-0.16902497651249862,-0.17700146572885408,1.1022210362852274,0.47138758284084403,0.0,1.5736086191260714
37,1,0.6053030780211368,0.6053030780211368,1.3287452604804726,1.0081972015924143,1.16,8.162746893193493,8.821262086169853,0.6585151930348941,3.1595435342212452,0.2356108522263633,10.589516092428616,6.923107359681123,2.3391881631865763,1.241046722050811,0.6913785502352356,0.8898724985838034,0.16,0.11071443579603221,0.0,0.13052673241458093,0.643,0.5479810475620259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4425800242443679,0.4425800242443679,0.4425800242443679,0.4425800242443679,0.4425800242443679,0.4425800242443679,0.4425800242443679,0.38905135429765897,0.5134741462340806,0.6486487180098911,0.7533135959374181,0.8684116966057566,0.9661767115999497,1.0704091482407774,1.1777919950836153,1.3110241893622283,1.4481818867487657,1.6811022294751203,1.9257234219757893,2.1425424014374883,2.237767227183092,2.0811925923241703,1.5796098400215501,0.3415135899341717,0.529721163801514,0.7051454264188578,0.708346157555032,0.6996070832182871,0.584125524221107,0.45649382526023363,0.30493601449384383,0.17959537570981254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28471217267762755,0.3177440964394718,0.3265089761655735,0.2888589116088957,0.25055366647019484,0.19045062483232292,0.12965652656232246,0.06558311055643433,0.027467979666025037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08262310138788,0.2595159698515692,0.5615689979534317,0.9259569749747635,1.365884908847096,1.8395365306543283,2.1584206398346337,2.3918142112816967,2.48521836832935,2.736990222565776,2.8712112726394525,2.8042988860529583,2.448033116591181,1.769401949450312,0.865735205522877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.035334978900686,-8.897936933921867,-6.432246841470381,-4.555547929296615,-3.220031109506366,-2.263242564457905,-1.6114898011142624,-1.159633349569705,-0.8466102034570264,-0.6187734530178081,-0.45216714000080754,-0.3284616853415431,-0.24172636204204567,-0.18929737571241187,-0.16834663026013624,-0.1763332236207366,1.1076971775489797,0.4648044993193372,0.0,1.5725016768683169
38,1,0.6037168935494848,0.6037168935494848,1.3328536962615314,1.013881566299537,1.16,8.214029566754547,8.872544759723384,0.6585151930348941,3.163172137164759,0.23592375783609937,10.634457738440043,6.9557594109417025,2.3510019531692405,1.241046722050811,0.6943127438095288,0.8933565350634723,0.16,0.10875964823401757,0.0,0.1305555375675706,0.643,0.5504281095001178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44455640780125655,0.44455640780125655,0.44455640780125655,0.44455640780125655,0.44455640780125655,0.44455640780125655,0.44455640780125655,0.391135019601955,0.5162123589889758,0.6520892281337296,0.7572814624448281,0.8729442486681951,0.9711649243147619,1.0758571485129271,1.1837011910298403,1.3172296586743988,1.454166464324338,1.6877557484641765,1.933001887858377,2.1502330195328248,2.2453874099225515,2.0879138207003334,1.5843987508921797,0.34173141281760155,0.5300321640042382,0.7055694200125393,0.7088835092293004,0.7002776819304163,0.5849317652849853,0.4574667668314709,0.30613495227247123,0.1806275286741804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849412747798663,0.31798576067312934,0.32676501800871677,0.289151258314694,0.25087734149214136,0.19082703018732852,0.1300970773211549,0.06613268415653892,0.02775089097745691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314323097856513,0.2611982605974844,0.5652246742245122,0.9319270397406468,1.3745556737807936,1.850937738123784,2.1715748400039905,2.406116218971328,2.4998662109745866,2.7522177318530727,2.88620026685532,2.8179051483730446,2.458980472052441,1.7766051378769745,0.8688230128610093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.961528290917805,-8.844520624189537,-6.394471350740746,-4.529557953652478,-3.2022153665024757,-2.2510965388656503,-1.6031199885833236,-1.1537878040143887,-0.8424030514462633,-0.6158037074334278,-0.45006155321588376,-0.32700668679543154,-0.24071900401677296,-0.18855299848478316,-0.16771119116570501,-0.1756988260598304,1.1129215057506725,0.45853564454410517,0.0,1.5714571502947776
