time,run_id,r,rn,w,wn,p,KK,AA,BB,LL,HH,YY,CC,II,GG,INC,BQ,tauc,tauw,taur,taup,kappa,PP,pen_cohort_1,pen_cohort_2,pen_cohort_3,pen_cohort_4,pen_cohort_5,pen_cohort_6,pen_cohort_7,pen_cohort_8,pen_cohort_9,pen_cohort_10,pen_cohort_11,pen_cohort_12,pen_cohort_13,pen_cohort_14,pen_cohort_15,pen_cohort_16,c_coh_cohort_1,c_coh_cohort_2,c_coh_cohort_3,c_coh_cohort_4,c_coh_cohort_5,c_coh_cohort_6,c_coh_cohort_7,c_coh_cohort_8,c_coh_cohort_9,c_coh_cohort_10,c_coh_cohort_11,c_coh_cohort_12,c_coh_cohort_13,c_coh_cohort_14,c_coh_cohort_15,c_coh_cohort_16,y_coh_cohort_1,y_coh_cohort_2,y_coh_cohort_3,y_coh_cohort_4,y_coh_cohort_5,y_coh_cohort_6,y_coh_cohort_7,y_coh_cohort_8,y_coh_cohort_9,y_coh_cohort_10,y_coh_cohort_11,y_coh_cohort_12,y_coh_cohort_13,y_coh_cohort_14,y_coh_cohort_15,y_coh_cohort_16,l_coh_cohort_1,l_coh_cohort_2,l_coh_cohort_3,l_coh_cohort_4,l_coh_cohort_5,l_coh_cohort_6,l_coh_cohort_7,l_coh_cohort_8,l_coh_cohort_9,l_coh_cohort_10,l_coh_cohort_11,l_coh_cohort_12,l_coh_cohort_13,l_coh_cohort_14,l_coh_cohort_15,l_coh_cohort_16,a_coh_cohort_1,a_coh_cohort_2,a_coh_cohort_3,a_coh_cohort_4,a_coh_cohort_5,a_coh_cohort_6,a_coh_cohort_7,a_coh_cohort_8,a_coh_cohort_9,a_coh_cohort_10,a_coh_cohort_11,a_coh_cohort_12,a_coh_cohort_13,a_coh_cohort_14,a_coh_cohort_15,a_coh_cohort_16,v_coh_cohort_1,v_coh_cohort_2,v_coh_cohort_3,v_coh_cohort_4,v_coh_cohort_5,v_coh_cohort_6,v_coh_cohort_7,v_coh_cohort_8,v_coh_cohort_9,v_coh_cohort_10,v_coh_cohort_11,v_coh_cohort_12,v_coh_cohort_13,v_coh_cohort_14,v_coh_cohort_15,v_coh_cohort_16,VV_coh_cohort_1,VV_coh_cohort_2,VV_coh_cohort_3,VV_coh_cohort_4,VV_coh_cohort_5,VV_coh_cohort_6,VV_coh_cohort_7,VV_coh_cohort_8,VV_coh_cohort_9,VV_coh_cohort_10,VV_coh_cohort_11,VV_coh_cohort_12,VV_coh_cohort_13,VV_coh_cohort_14,VV_coh_cohort_15,VV_coh_cohort_16,tauc_rev,tauw_rev,taur_rev,total_tax_rev
26,16,0.7641483331979255,0.7641483331979255,1.0719107429603072,0.5896693542235422,1.16,5.677045575694949,6.319193114189994,0.642148443215491,2.7469472312801155,0.19661148745403959,8.29128107855894,5.234671413210608,1.750143864411104,1.365834886915945,0.48490735300941024,0.8019967291501604,0.16,0.31967689428854695,0.0,0.13021274583429443,0.643,0.38340911851437065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096625653798634,0.3096625653798634,0.3096625653798634,0.3096625653798634,0.3096625653798634,0.3096625653798634,0.3096625653798634,0.25799378120265015,0.34168045738467057,0.4340582478842788,0.5090708808864474,0.5938937771421892,0.6707909061605871,0.7623281655630777,0.8714998054416082,1.0294798499872786,1.199740097605987,1.4289542639186337,1.6807265466809687,1.9228141253799937,2.0716556849809544,1.9993261526413788,1.5906371123201806,0.3206833759632456,0.49971703681897467,0.6609816482721578,0.6440676886840438,0.6099851268101514,0.46456530145445746,0.32179022998149126,0.17725633615260872,0.12177037550637866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566243376197417,0.2885133313196092,0.2934504295869741,0.24719305672610078,0.1997242679664874,0.127186010821753,0.06877668990991977,0.02703475064315661,0.015019575413701112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06082139840759694,0.17566440993321916,0.364471548441967,0.598495773389075,0.8902808772334829,1.2273774309176706,1.4585673259259144,1.6531149889803092,1.7798473664375256,2.042652164870928,2.239888026009356,2.296400942778534,2.1177936132405666,1.6343914909936428,0.8703783547404587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.073256578184672,-14.076485541678938,-9.630015620327281,-6.4449624548370315,-4.3173423615430355,-2.8911415864512655,-1.9793775522416779,-1.373896647962868,-0.9577970111685028,-0.666492029754939,-0.4640219132942515,-0.32186253859224756,-0.2268393699253767,-0.17056413188781483,-0.14617066804444023,-0.14839851313346689,0.8375474261136973,0.9412829401858959,0.0,1.778830366299593
27,16,0.7626846887596115,0.7626846887596115,1.0749422512651463,0.5965381852889347,1.16,5.725677120556939,6.367824788534711,0.642148443215491,2.758371977799981,0.19759725054558908,8.349311595679058,5.277023774580991,1.7662889514016822,1.365834886915945,0.48830120390154524,0.8064393011117684,0.16,0.3148526694324935,0.0,0.1301983579606508,0.643,0.386049925194907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117954279850508,0.3117954279850508,0.3117954279850508,0.3117954279850508,0.3117954279850508,0.3117954279850508,0.3117954279850508,0.26075607675874674,0.34529519201514197,0.4385887773888425,0.5142903494483299,0.5998314991241913,0.6772896083770474,0.7690218171646911,0.8789036416400632,1.0368365592601034,1.2074597273769003,1.4376946932745576,1.6905305912946358,1.9334858716353078,2.0822535417520673,2.00828368626022,1.5965059438319176,0.32142490519301764,0.5008073785562155,0.6625231025063673,0.6461252033348953,0.6126514085409481,0.46783878639172505,0.3243971522805046,0.18059950993967985,0.12268110436390868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25745670507964524,0.2893985882615269,0.2944284786223803,0.24837704196016594,0.20109395305898917,0.12877634868244786,0.06950592812971357,0.027967560247366893,0.015158022521655467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117865977777125,0.17697074721123107,0.3675054168887512,0.6036009176746264,0.8979623621358813,1.2377642825648427,1.4707250140136194,1.6667119718480317,1.7939476850972795,2.057878778149012,2.255616992339043,2.3115144600089566,2.1303900366405837,1.642644004802127,0.8737532140897846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.8118647805017,-13.903106549522098,-9.5186224822767,-6.3760745274301005,-4.274604216891872,-2.864042606639306,-1.9612532694354379,-1.3620636025804294,-0.9498553756578638,-0.661210935541251,-0.460488355044991,-0.31946849805104005,-0.22520647018779744,-0.1694493571691321,-0.1453777692657814,-0.14780034512592582,0.8443238039329586,0.9335666853691506,0.0,1.7778904893021092
28,16,0.7611443198116493,0.7611443198116493,1.0781470542826983,0.6035735445772479,1.16,5.775753507221374,6.417901062015679,0.642148443215491,2.769681202060596,0.19858389751833608,8.408537884511146,5.320221967357652,1.7827966113045717,1.365834886915945,0.4917649974107678,0.8110063271832055,0.16,0.3099891176370314,0.0,0.1301861290436085,0.643,0.38875187614471235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139776741086936,0.3139776741086936,0.3139776741086936,0.3139776741086936,0.3139776741086936,0.3139776741086936,0.3139776741086936,0.26358186316547116,0.34899731390360145,0.4432295210866734,0.5196440687547281,0.6059296181043682,0.683973301032331,0.7759538955304744,0.8863631571390549,1.044274717704751,1.215276459693913,1.446476753919067,1.700322920323165,1.9441355322073228,2.0931369363437233,2.0179026775515294,1.603142893015732,0.3221774075368881,0.5018992975682051,0.6640651667780394,0.6481522924242811,0.6152754024485669,0.4710903807248915,0.3271815611942748,0.18367501674722372,0.12350582967441122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25829862168143447,0.2902834464772635,0.29540331650730073,0.249538752944006,0.2024382415184394,0.1303608231927242,0.070386892415416,0.02881427905110777,0.01528504757251544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06156859746361866,0.17835040576803357,0.3707043908309246,0.6089611391460534,0.905926933041233,1.2485556785971084,1.483238129793842,1.6806307431985854,1.808341227973629,2.073306315813985,2.2714610519825778,2.3267215328147217,2.143423018021736,1.6515872728544465,0.8776498429000853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.5513263028441,-13.729121904020147,-9.40619955448186,-6.305780960092334,-4.230818068729869,-2.8365194169780823,-1.9430140541254275,-1.3502344525745638,-0.9420053627473901,-0.6560208777149596,-0.45705287064691635,-0.31718153366091617,-0.22362942879388778,-0.16830420689215958,-0.14448335110833577,-0.1470553281313421,0.8512355147772244,0.9256658290029732,0.0,1.7769013437801977
29,16,0.7595267536658585,0.7595267536658585,1.0815284461613763,0.6107670710888439,1.16,5.827213384761192,6.469361093693462,0.642148443215491,2.780821825060949,0.19957153491924629,8.46883801205264,5.364176923432849,1.7996338532029696,1.365834886915945,0.4952915735924077,0.8156200193535963,0.16,0.3050981722150184,0.0,0.13017608510407955,0.643,0.3915095106017424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162048933351237,0.3162048933351237,0.3162048933351237,0.3162048933351237,0.3162048933351237,0.3162048933351237,0.3162048933351237,0.26646508139754993,0.35277830104503055,0.44797398944393685,0.5251167422982961,0.6121759672574089,0.6908334933435853,0.7831557904674245,0.8937840452599997,1.051882246126488,1.2231873731471734,1.4553451694386588,1.7101298520141281,1.9547322597749162,2.103954417029621,2.027758431100007,1.6102770045000723,0.32294707573486414,0.5030026055868551,0.6656072321899231,0.6501683573403472,0.6178687090775347,0.47431375449154,0.33019155059147354,0.18605945835809629,0.12445509570367089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25915830063358225,0.2911749530489624,0.29637623543297026,0.25068804141521034,0.20376514400173784,0.13193384749102827,0.07146390350167908,0.029441562702288777,0.015436356291016444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06198203842830274,0.1798066794782178,0.37404596598693785,0.614563628900531,0.9142332895896119,1.25967597385332,1.496258357124869,1.6948765258415808,1.823019465940048,2.0890069089732224,2.287456327070478,2.341973862088815,2.1564729142307835,1.660816147274974,0.8818941585922256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.29281668139093,-13.55582335962805,-9.293387580486371,-6.234736594536248,-4.186093993174573,-2.8083095029033083,-1.9245984490968757,-1.3382050171826239,-0.9341820467671442,-0.6509159825452409,-0.453685189813516,-0.31496578573295664,-0.2221298567123575,-0.167202778810334,-0.14356517868649754,-0.1462096710331611,0.8582683077492559,0.9175943184486243,0.0,1.7758626261978803
30,16,0.7578693162808484,0.7578693162808484,1.0850102743883385,0.6180855095664227,1.16,5.879982145103879,6.522130014913739,0.642148443215491,2.7920529195231114,0.20055152743866245,8.53041571229225,5.408979050766984,1.8169141113148415,1.365834886915945,0.4988929026336727,0.8202547831761033,0.16,0.3001781953044597,0.0,0.13016317876555666,0.643,0.39431712830988175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31847248181991816,0.31847248181991816,0.31847248181991816,0.31847248181991816,0.31847248181991816,0.31847248181991816,0.31847248181991816,0.26939631535145914,0.3566244676307906,0.4528038654897076,0.5306918487435704,0.6185445043296284,0.69783631744235,0.7904771343335106,0.9016422558810541,1.059714101007246,1.2312236197453355,1.4643073085844232,1.720017165988787,1.965321122322351,2.1146886219680674,2.0375269724963414,1.617581131776927,0.32371776206808217,0.5040999688073575,0.6671301340211409,0.6521357438906675,0.6204189872723841,0.47744918828482213,0.33296816112968597,0.1891264919392249,0.1254845203575792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26001971596791873,0.2920640669518815,0.29733759242980723,0.2518084668765882,0.20507155803618138,0.13346170852640457,0.07238765187840136,0.030288459439461592,0.015595158642134633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624109954483218,0.18131870411963852,0.37752086528116097,0.6203749368223825,0.9228559369287873,1.2712113527604512,1.5096429862558374,1.7095561076854837,1.8380102601567914,2.104959129199856,2.3036681076577725,2.3572949362617717,2.1694812046679384,1.6699896216659076,0.8862556232499875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.03675564690716,-13.383804291931854,-9.181097343687803,-6.163419254037188,-4.140844337340469,-2.7794590234044385,-1.9056972589424157,-1.3259211357051617,-0.9262618406993359,-0.6458350162095762,-0.45037944357611476,-0.3127991443393572,-0.22068171529626085,-0.1661604316620353,-0.14268700929898623,-0.14534051727697642,0.8654366481227175,0.909361657238651,0.0,1.7747983053613685
31,16,0.7561528509093502,0.7561528509093502,1.0886344602711933,0.6255426190749238,1.16,5.934106192072553,6.576254144280434,0.642148443215491,2.80322025997109,0.20152470520097926,8.593141776295292,5.454574206368148,1.834561933848751,1.365834886915945,0.5025614016881415,0.8249135995743048,0.16,0.29523526867754185,0.0,0.1301525638542068,0.643,0.3971842591099289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32078813639345155,0.32078813639345155,0.32078813639345155,0.32078813639345155,0.32078813639345155,0.32078813639345155,0.32078813639345155,0.2723791494363508,0.3605363460705956,0.4577187775965417,0.5363690179226787,0.6250364167023795,0.7049778100426566,0.7979145132982431,0.9097637912961255,1.0677204713048758,1.2394602421009555,1.473394131561438,1.7299860208992413,1.9759693304469563,2.125379262917911,2.0471814860548214,1.6247896816067067,0.3244959736021714,0.5052122931560579,0.6686635918672266,0.6540998165892036,0.6229503413941295,0.4805678120966703,0.3355643703822977,0.19235195090485152,0.12639705342457683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608886678665225,0.2929641613299143,0.29830610143450687,0.2529248523797131,0.2063669281608987,0.13498254816542576,0.07318356895634584,0.031186953112160777,0.01573630563443867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06284083103520108,0.1828581764574861,0.3810808702245717,0.6263607532794899,0.9317537258196439,1.2831297303940414,1.5234727512398287,1.7247464113984694,1.853468032700337,2.121234986803139,2.3201191336564775,2.372800115168098,2.182516482353586,1.6790981868195471,0.8905647727069311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.782973279631904,-13.213467063584268,-9.069659342699655,-6.0926735664704825,-4.095504461370403,-2.7502649932726797,-1.8863651336897453,-1.3134170416684898,-0.9181501861613136,-0.6406876565140825,-0.44709389186522747,-0.3106778850934218,-0.21926992654717642,-0.16515804908795506,-0.14186079310665925,-0.14451296959250415,0.8727318730189038,0.9009642067763239,0.0,1.7736960797952277
32,16,0.7543766166460039,0.7543766166460039,1.0924046457138374,0.6331366134768014,1.16,5.98955232147682,6.6317003726209265,0.642148443215491,2.8142843971468983,0.20249224595881196,8.656935485817204,5.500934390723292,1.8525239660055668,1.365834886915945,0.5062923329863269,0.8296128890107345,0.16,0.29027587726168774,0.0,0.13014344898943883,0.643,0.40010486606044426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323146981285475,0.323146981285475,0.323146981285475,0.323146981285475,0.323146981285475,0.323146981285475,0.323146981285475,0.27541304342494255,0.36451335326155626,0.4627131922957598,0.5421451793445221,0.6316404463505756,0.7122503009613682,0.8054528864324952,0.9180388816265395,1.0758996621911627,1.2479163282647596,1.4826945953251087,1.7400722051846325,1.9866773171757495,2.1360982282616674,2.0567596878125585,1.631881006811425,0.32528025237387015,0.5063371345784901,0.6702182441294685,0.6561082258504874,0.625480217559299,0.48367104766728136,0.3380327197696182,0.1954808730264392,0.12719024416856547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26176220507885617,0.29387271605469756,0.299286387328725,0.25407352590028043,0.20765935676774086,0.13649617625440064,0.07387928706384837,0.032056328962454285,0.015859510553028797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327692751561474,0.18441844383919104,0.3847013800779935,0.6324661879426393,0.940875646959458,1.2953940297715638,1.5377009138092517,1.740449360622222,1.8694293246019984,2.137987455013996,2.33686384306679,2.388488212932098,2.1956634297270874,1.6881807638121817,0.8948107100713387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.531371676526156,-13.044622249883398,-8.959264562832326,-6.022412716633588,-4.050679991272088,-2.7210978711266476,-1.8667887388326265,-1.3007179239680726,-0.9098805944757492,-0.6354083298066937,-0.44376512721463507,-0.30857273338218927,-0.2178915271977414,-0.16418412474151872,-0.14107010403799874,-0.14373928941983624,0.8801495025157268,0.892405971212507,0.0,1.7725554737282336
33,16,0.7525558830142518,0.7525558830142518,1.0962903404309916,0.6408489925882173,1.16,6.04624862846067,6.688396867080854,0.642148443215491,2.825324726474719,0.20346060767485555,8.72180986670479,5.5480738136269165,1.8707985491289891,1.365834886915945,0.5100864502333589,0.8343707674806681,0.16,0.28530421345253515,0.0,0.13013439454529765,0.643,0.40307517727480896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255459701102082,0.3255459701102082,0.3255459701102082,0.3255459701102082,0.3255459701102082,0.3255459701102082,0.3255459701102082,0.27849307714999005,0.36854999344875267,0.4677808709478145,0.5480022238000669,0.6383374945667017,0.7196343684199997,0.8131673131700028,0.926346880524041,1.0843348171308953,1.2565959778482438,1.4922356334352782,1.750385772898824,1.9974919858921494,2.1468523372951465,2.0663373107798524,1.6388898864562211,0.3260610185165379,0.5074588837423649,0.6717722040623814,0.6581204140599927,0.6280142670875141,0.48675401415238206,0.34061788114280844,0.19826592228896367,0.12819940856799955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626296910233862,0.2947773935127708,0.3002661749057334,0.2552235530660934,0.20895405795285663,0.1379992333730869,0.07468051609839793,0.032817629317879696,0.01601586707682401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06372243156232543,0.1860113754041533,0.38838653638152654,0.6386835622662692,0.9501501244377523,1.3079244587553926,1.5523045383516652,1.756547521842804,1.8858888530505407,2.1552471345946413,2.3540564490096156,2.4044025063753978,2.208909163806492,1.697293616182126,0.8990106006688018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.281921608696038,-12.87723399591346,-8.849850523047412,-5.952699814857277,-4.006062973843557,-2.692444367268781,-1.8473077813808971,-1.2879197986610371,-0.9014816504474765,-0.6300186797142716,-0.4403462756451749,-0.3064389802965611,-0.2165252486812025,-0.16323586455097935,-0.14030441822180068,-0.14300221622078177,0.8876918101803066,0.8836944822807873,0.0,1.771386292461094
34,16,0.7507178833552786,0.7507178833552786,1.1002346651582502,0.6486512746653538,1.16,6.104140886383373,6.746289400129565,0.642148443215491,2.8365354786194628,0.20445627885244474,8.787922333708908,5.59605990156781,1.8894760786790332,1.365834886915945,0.5139529622875892,0.839213313203104,0.16,0.2803195067346871,0.0,0.13012326324490645,0.643,0.4060957928012743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32798558750004975,0.32798558750004975,0.32798558750004975,0.32798558750004975,0.32798558750004975,0.32798558750004975,0.32798558750004975,0.28161239999319393,0.37263807639603086,0.47291182068469756,0.5539299255308022,0.645113488540223,0.7271055810063871,0.8211796968189254,0.9348332792587887,1.092909645119721,1.2654681357937319,1.5020301644610614,1.760967942092932,2.008550625504868,2.1577041546478575,2.0759341515722047,1.645886180712785,0.32682249233274224,0.5085543027532,0.6732948997520831,0.6600955939398325,0.6305216134483815,0.48980351946199113,0.3437152244224791,0.2011453359785865,0.12918487681049745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634773100065222,0.2956612070929941,0.30122738885239086,0.2563544351310575,0.2102386762795204,0.13948890831191113,0.07592878027269,0.03361129806046474,0.016168536575111216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641752005807249,0.18763493917631113,0.39214535503090214,0.6450136287990846,0.9595907459670391,1.3206224374068336,1.5672212474406952,1.7729965860735006,1.9027757671590773,2.1730202210156904,2.3717436614934533,2.420713933291734,2.222305005242454,1.7064339900057173,0.9031965829328162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.034603410355878,-12.711347280077707,-8.741381470467177,-5.883508114981311,-3.961727895382551,-2.663846523383578,-1.8283388848993407,-1.27511636232357,-0.8930282047743753,-0.624534575264257,-0.4368515311713146,-0.30424365362968037,-0.21513932713526565,-0.16229694428166264,-0.1395631210979227,-0.14229025661725966,0.8953695842508497,0.8748364395906043,0.0,1.770206023841454
35,16,0.7488280864391194,0.7488280864391194,1.1043131386609026,0.6565691476299405,1.16,6.163269920530699,6.805418745466863,0.642148443215491,2.847626317705937,0.20543441824253791,8.854986732596153,5.644744409118172,1.9084177999308842,1.365834886915945,0.5178751435562484,0.8441531991256908,0.16,0.2753335230002787,0.0,0.13011663977532592,0.643,0.40917404410028446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304717547509199,0.3304717547509199,0.3304717547509199,0.3304717547509199,0.3304717547509199,0.3304717547509199,0.3304717547509199,0.28477696369856265,0.37678298837692553,0.47811396340438256,0.5599372540469163,0.6519806932229149,0.7346690751850213,0.8292047695794088,0.9434803279835252,1.1015805311882618,1.2744838320522096,1.512029619316811,1.7718204057956093,2.019885296096413,2.168785675232889,2.08559407746836,1.6528746760467883,0.3275794404397328,0.509649712324517,0.6748162779499287,0.6620652480311883,0.6330345724932428,0.49286019366508954,0.3465785119759641,0.20414075352332842,0.13004865862273063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26431902910681904,0.2965431093578579,0.3021844101977403,0.2574778609307065,0.2115257933836384,0.14097921888204307,0.07698322852813991,0.03444140267710254,0.016303224647302394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646293957101327,0.1892728528839012,0.3959576799751655,0.6514549741829274,0.9691998499684271,1.3335478363952122,1.5824201884619546,1.7898288397041018,1.9200375770384697,2.1912660857606974,2.3899759307509467,2.4375167897842864,2.236054007616457,1.7156778552573646,0.9073864469455274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.789375071975734,-12.546925693555886,-8.63404711104636,-5.815008383962291,-3.9177168283447608,-2.6353847301892945,-1.8093734135256037,-1.2623606856794563,-0.8845686369607818,-0.6190364035567634,-0.43329320639171237,-0.3019974058202044,-0.21371148556604233,-0.16134432635192256,-0.13883154724886515,-0.1416042327426889,0.9031591054589077,0.8658333882348411,0.0,1.768992493693749
36,16,0.7468879757113628,0.7468879757113628,1.1085246376161213,0.6645945566977343,1.16,6.223541871998719,6.865691000353707,0.642148443215491,2.8585509049656452,0.20639207800001844,8.922857734466833,5.694042135181067,1.9275624232533781,1.365834886915945,0.5218444992555668,0.8491962839881128,0.16,0.27035689017714304,0.0,0.1301123404848132,0.643,0.4122966154037915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329937173066677,0.3329937173066677,0.3329937173066677,0.3329937173066677,0.3329937173066677,0.3329937173066677,0.3329937173066677,0.28798262363741833,0.3809824063578415,0.48338208999965754,0.5660190818816793,0.658931261224236,0.7423250583862101,0.8372343935987804,0.9522183532307327,1.1103324858425658,1.2836307483917635,1.5221752816116216,1.782885770470243,2.0314977268293575,2.1801314866162493,2.0954442394271,1.6598888754557097,0.3283334220398378,0.5107383903768358,0.6763341876390154,0.6640244183267113,0.6355389521490051,0.4959216784086721,0.3492198717039252,0.20713798258295343,0.13084205363089121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26515608684012554,0.297418404118291,0.30313762206670164,0.25859036859548024,0.21280555797506756,0.1424745309150365,0.07785436099359382,0.03527199117751463,0.01642566603110236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06509868436886061,0.19093912138957184,0.39981844026372104,0.6579877209312466,0.9789775297137531,1.3467059973067408,1.5978211363808619,1.8069762102070064,1.93765546555723,2.209886117104564,2.4086650377740515,2.4548170834295573,2.2502026002115754,1.7251543885860015,0.911608211234147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.546655634365347,-12.38380674043175,-8.527701185315086,-5.7473229476772,-3.8742185178648922,-2.607108750570567,-1.7904451383406448,-1.2497441973182042,-0.8761487842477915,-0.6135336912630606,-0.429726053082882,-0.29970818460198534,-0.21224875057133666,-0.16036109696221082,-0.13808919973224568,-0.14092907641880004,0.9110467416289707,0.8566999129812838,0.0,1.7677466546102545
37,16,0.7449077735619959,0.7449077735619959,1.1128489041843377,0.6727067466647484,1.16,6.284833203512706,6.92698260908135,0.642148443215491,2.8693270470576584,0.2073258951199395,8.9914338123554,5.743876773924863,1.9468836531056075,1.365834886915945,0.5258550924420436,0.8543355192301277,0.16,0.26539961140093804,0.0,0.13010966488011014,0.643,0.4154567437484819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355460130213294,0.3355460130213294,0.3355460130213294,0.3355460130213294,0.3355460130213294,0.3355460130213294,0.3355460130213294,0.29122210436137197,0.3852271448176669,0.488708014957722,0.5721675261177477,0.6659530816273582,0.750060721401948,0.8452708669869872,0.9609857399608208,1.1192460699689406,1.2928738227126793,1.5324551481275415,1.7940980001729498,2.0433257041542467,2.1917473688590468,2.1055219282805493,1.6670336265011856,0.32907955484968254,0.5118128632176657,0.6778298856461885,0.6659744980277109,0.6380111722134489,0.4989603562547512,0.3516469077280724,0.20999853732788948,0.13189992797846195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26598208777208715,0.2982817099262357,0.3040766290536575,0.25970077355712257,0.21406646915509037,0.1439606225404552,0.0785554363693677,0.03606088794185761,0.016588524922991125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558767009540341,0.1926533801696958,0.40375295890739876,0.6646018131611224,0.9888852114532074,1.3600927638845626,1.6134422427640436,1.8243040164435262,1.9555562470599777,2.2288490384828323,2.4276938317559007,2.4725141710223135,2.264746755255831,1.7348930135131384,0.9159298126950809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.307011077684873,-12.222234328316766,-8.422096514238165,-5.680135746167485,-3.8313692357544378,-2.579288381638292,-1.7716073977628057,-1.2372755120007177,-0.867833396278257,-0.6080523612324507,-0.42615543899308467,-0.29741293676113667,-0.21075597968950374,-0.15935196367884064,-0.13732116699394883,-0.14024416946509555,0.9190202838279781,0.8474547870548083,0.0,1.7664750708827863
