time,run_id,r,rn,w,wn,p,KK,AA,BB,LL,HH,YY,CC,II,GG,INC,BQ,tauc,tauw,taur,taup,kappa,PP,pen_cohort_1,pen_cohort_2,pen_cohort_3,pen_cohort_4,pen_cohort_5,pen_cohort_6,pen_cohort_7,pen_cohort_8,pen_cohort_9,pen_cohort_10,pen_cohort_11,pen_cohort_12,pen_cohort_13,pen_cohort_14,pen_cohort_15,pen_cohort_16,c_coh_cohort_1,c_coh_cohort_2,c_coh_cohort_3,c_coh_cohort_4,c_coh_cohort_5,c_coh_cohort_6,c_coh_cohort_7,c_coh_cohort_8,c_coh_cohort_9,c_coh_cohort_10,c_coh_cohort_11,c_coh_cohort_12,c_coh_cohort_13,c_coh_cohort_14,c_coh_cohort_15,c_coh_cohort_16,y_coh_cohort_1,y_coh_cohort_2,y_coh_cohort_3,y_coh_cohort_4,y_coh_cohort_5,y_coh_cohort_6,y_coh_cohort_7,y_coh_cohort_8,y_coh_cohort_9,y_coh_cohort_10,y_coh_cohort_11,y_coh_cohort_12,y_coh_cohort_13,y_coh_cohort_14,y_coh_cohort_15,y_coh_cohort_16,l_coh_cohort_1,l_coh_cohort_2,l_coh_cohort_3,l_coh_cohort_4,l_coh_cohort_5,l_coh_cohort_6,l_coh_cohort_7,l_coh_cohort_8,l_coh_cohort_9,l_coh_cohort_10,l_coh_cohort_11,l_coh_cohort_12,l_coh_cohort_13,l_coh_cohort_14,l_coh_cohort_15,l_coh_cohort_16,a_coh_cohort_1,a_coh_cohort_2,a_coh_cohort_3,a_coh_cohort_4,a_coh_cohort_5,a_coh_cohort_6,a_coh_cohort_7,a_coh_cohort_8,a_coh_cohort_9,a_coh_cohort_10,a_coh_cohort_11,a_coh_cohort_12,a_coh_cohort_13,a_coh_cohort_14,a_coh_cohort_15,a_coh_cohort_16,v_coh_cohort_1,v_coh_cohort_2,v_coh_cohort_3,v_coh_cohort_4,v_coh_cohort_5,v_coh_cohort_6,v_coh_cohort_7,v_coh_cohort_8,v_coh_cohort_9,v_coh_cohort_10,v_coh_cohort_11,v_coh_cohort_12,v_coh_cohort_13,v_coh_cohort_14,v_coh_cohort_15,v_coh_cohort_16,VV_coh_cohort_1,VV_coh_cohort_2,VV_coh_cohort_3,VV_coh_cohort_4,VV_coh_cohort_5,VV_coh_cohort_6,VV_coh_cohort_7,VV_coh_cohort_8,VV_coh_cohort_9,VV_coh_cohort_10,VV_coh_cohort_11,VV_coh_cohort_12,VV_coh_cohort_13,VV_coh_cohort_14,VV_coh_cohort_15,VV_coh_cohort_16,tauc_rev,tauw_rev,taur_rev,total_tax_rev
0,19,0.7600216849387954,0.7600216849387954,1.0363869743341583,0.518927117024297,1.16,4.929690988049822,5.586661532521611,0.6569705399394886,2.7105869110260405,0.19405577536459898,7.4317934382295086,4.652573667399752,1.4264456867020998,1.3527740865802775,0.4626314065288569,0.7112070777753796,0.16,0.36818251534866114,0.0,0.13110961206017502,0.643,0.3683153467871086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.2270543934634094,0.3012958659442031,0.3833329899013676,0.44997012705676276,0.5253612996418571,0.5936794554641399,0.6755345726722934,0.7736980956898412,0.916856475406609,1.070633751329919,1.2765066046933076,1.5030701068433978,1.7221536800340935,1.8602420674281472,1.8037837842878688,1.4476981920296148,0.3203152437411648,0.4972145871757713,0.6558392205428488,0.6368958867824956,0.6005118715500515,0.4534571663612407,0.3107587949733091,0.16808555874835943,0.11785712071532582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25587071803293054,0.28652258617697224,0.2905422727725438,0.24369463421790652,0.1957150106441873,0.12286540076944008,0.06559787788859862,0.024804758744966765,0.014511753626175971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054793352587750824,0.15690859954698005,0.32378520845000686,0.5303623701530371,0.7876082420344281,1.0848068199443293,1.2869245883370983,1.4547495457687118,1.5579964911097157,1.7976444520784411,1.980617550233225,2.039840508251985,1.8899372537100088,1.4659217456961326,0.785136865284086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.23723582501144,-18.744163508157737,-12.58853216390262,-8.2792656768955,-5.456683670516783,-3.600948371634462,-2.435361069813897,-1.6712323533963869,-1.1512150819035127,-0.7922326563575474,-0.545886017437905,-0.3751163926443912,-0.26218558124521546,-0.19587442513746645,-0.16735011822672186,-0.16998134007324506,0.7444117867839602,1.0343045692130703,0.0,1.7787163559970307
1,19,0.779343012430686,0.779343012430686,0.9622278005089464,0.6026606749532665,1.16,4.9953223166562335,5.586661532521611,0.5913392158644931,3.509134961250249,0.25587553788782325,8.15722251118365,5.20777698040733,1.5985360978045557,1.3296977502359117,0.5560678690491966,0.7190146320696476,0.16,0.26460273862538763,0.0,0.10907917470679325,0.643,0.3683153467871086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.297471994398055,0.279604578755407,0.36901274071792806,0.46573585855521676,0.5420752615199094,0.6267115375812858,0.7012506451832701,0.78272509904152,0.8743532949383447,0.9926329043256541,1.101807213005828,1.3110527012949136,1.5416289523127369,1.7645118944049751,1.9039040578566306,1.8415102381096549,1.4607756805543317,0.37621099730829605,0.5758152664312065,0.7647439722772742,0.7752942558993253,0.7725918277146838,0.655758945042272,0.522651753299276,0.36803506170627437,0.23543317577674594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311065011696537,0.34198665554008634,0.3498379025303048,0.31148185415482244,0.27129397168802644,0.20761604333417222,0.1416507815385653,0.0771146436172359,0.03792314466203249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054793352587750824,0.15690859954698005,0.32378520845000686,0.5303623701530371,0.7876082420344281,1.0848068199443293,1.2869245883370983,1.4547495457687118,1.5579964911097157,1.7976444520784411,1.980617550233225,2.039840508251985,1.8899372537100088,1.4659217456961326,0.785136865284086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.700991194219892,-15.884610868591668,-11.041245018463812,-7.630069290171064,-5.247829988168565,-3.588544495140331,-2.4740892715780354,-1.6997837481070621,-1.1569010096108088,-0.8087690914194595,-0.561419419373358,-0.38796258321666666,-0.27236710083146504,-0.2042295454359573,-0.1754820928668056,-0.18297516232420202,0.8332443168651729,0.8934542244163024,0.0,1.7266985412814753
2,19,0.7599555813762746,0.7599555813762746,0.9905174517736691,0.6089766179159161,1.16,5.150157049064314,5.741496264930856,0.5913392158644931,3.443376330391092,0.25200470739739,8.239691634759769,5.275927228288663,1.6123842510940474,1.3296977502359117,0.5616896882096644,0.7101849417983446,0.16,0.2553960823360168,0.0,0.12979736698131172,0.643,0.4427030399053729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3575516397986334,0.3575516397986334,0.3575516397986334,0.3575516397986334,0.3575516397986334,0.3575516397986334,0.3575516397986334,0.28319038531378854,0.3736434235018767,0.4735948234035598,0.55354683208406,0.639756622792576,0.7159608126114575,0.7977521314481185,0.8882292582694836,1.0023053029818636,1.1217333650794092,1.3149609666855924,1.5451755578075541,1.7676766197559193,1.9068455430685403,1.845746424215628,1.4760219493584477,0.37449174290471643,0.5737757119628234,0.756919261444284,0.7600790440880839,0.7557651292463321,0.6364105621194699,0.504102186614681,0.3523910282646321,0.22204886205992577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30987241806811644,0.341125099467306,0.3463741911809547,0.3050728552023533,0.26504915798202766,0.20081263742968436,0.13561681784286678,0.07345009454364641,0.035173092708737204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560106038723731,0.17008694860368043,0.3534460844352027,0.5681813460345017,0.8359462478135874,1.1367989436759878,1.33726397842578,1.4974307103487396,1.5789305867025194,1.7915857971588975,1.9752769555365177,2.0333804080203537,1.8802141517195112,1.451789933605707,0.7696977331654582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.37216923301824,-15.699980991608491,-10.747501505071185,-7.318724142114105,-5.048829540291497,-3.455741441814809,-2.397392924809326,-1.6746291436221814,-1.167530489094942,-0.796221366083788,-0.5586241249880981,-0.38669698014212384,-0.27158455600608583,-0.20377052345528235,-0.1744859373550283,-0.17811040193807956,0.844148356526186,0.8710856364779466,0.0,1.7152339930041327
3,19,0.7528282929694156,0.7528282929694156,1.0012762604586152,0.6265180914094222,1.16,5.277570369983945,5.868909585851567,0.5913392158644931,3.46411601614998,0.2546467554429446,8.379356834575967,5.374951990180091,1.6525414298617056,1.3296977502359117,0.571210493843598,0.7134147884817458,0.16,0.24535618257264336,0.0,0.12892430708658126,0.643,0.44717874614675823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611664695188142,0.3611664695188142,0.3611664695188142,0.3611664695188142,0.3611664695188142,0.3611664695188142,0.3611664695188142,0.2902865669357728,0.3816706717755581,0.4835720401623816,0.5672670955794448,0.6581776345492126,0.7362708976876616,0.8203582214955644,0.9110681145624013,1.0230082921199124,1.134828486729263,1.3368003830728645,1.547466771783166,1.7691346373319838,1.9074064486101772,1.8458546894557109,1.4772404936272912,0.37719672195123854,0.580642857340134,0.7660457064105706,0.7654642815849321,0.7554577473434436,0.636643263287447,0.5034176449055622,0.3528356318172462,0.22395283861746942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127825998821926,0.34621753949549283,0.3517380022867521,0.30818043259217576,0.2655476647495781,0.2017248891708087,0.1363434736392969,0.07420580300041248,0.03605144601270269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051293662096716,0.16630359018183832,0.36265940526509033,0.5945432434464967,0.8698373351242942,1.1800106676954265,1.382309618034011,1.5377771595878067,1.6079599499728747,1.835188634979284,1.9853083416675616,2.0415476954022553,1.8857059590383125,1.454704200340495,0.7715715843437133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.789411771697228,-15.531010295067196,-10.667829657207323,-7.158984177786135,-4.868312709967217,-3.3418182128273135,-2.3195565235670923,-1.6301901123236966,-1.154218055374315,-0.805737506999774,-0.5513215235136324,-0.38542959764401624,-0.27123811188521957,-0.20348209008763576,-0.1744105740321099,-0.1773720487728025,0.8599923184288146,0.8510270294375658,0.0,1.7110193478663804
4,19,0.7456766925020003,0.7456766925020003,1.012273744274213,0.6434096788305103,1.16,5.408377090612904,5.9997163064796135,0.5913392158644931,3.484420483433657,0.2570615646297795,8.52104517812355,5.476696115024787,1.6919954295827653,1.3296977502359117,0.5808692147084134,0.7169934037555995,0.16,0.2354621007256548,0.0,0.12892951520959714,0.643,0.45475855758901534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672883475414335,0.3672883475414335,0.3672883475414335,0.3672883475414335,0.3672883475414335,0.3672883475414335,0.3672883475414335,0.2972468019780875,0.390738327097606,0.49348967191874227,0.5785305094122737,0.6734563622936345,0.7562414399935902,0.8422228336095754,0.9349820183681724,1.0472556980616425,1.1551671572849838,1.3503997678116781,1.570852166490413,1.7691342731958706,1.9061696293484984,1.8436511078557096,1.4751277276592631,0.3793469352075033,0.5836230647220375,0.7735924689125122,0.7750420652650832,0.7610723181480371,0.636191654420173,0.5033956457960987,0.3509530528388709,0.22362766059834038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151101206413202,0.34859917575098937,0.3562900139117811,0.3134027709185257,0.26856660021438306,0.2022222276141336,0.13714868368686134,0.07410214992128078,0.03621215066577629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05201603429068375,0.16338213929814308,0.3629274470308876,0.6096549377420322,0.9043819900492122,1.2218976538062127,1.4321408094754795,1.5871703018687564,1.649080199764888,1.863243119186958,2.0272485874818464,2.046009645793385,1.887452852161238,1.4538937463543378,0.7698217100084046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.212312056478215,-15.152955903477475,-10.569480851793756,-7.118093994623035,-4.771606189720614,-3.2296750867430006,-2.2477905174075277,-1.580271312474375,-1.1257859876372438,-0.7981538329861405,-0.559038358366312,-0.3811811699049123,-0.2708817383991214,-0.20363987474613338,-0.17446603828722504,-0.17760623955575652,0.8762713784039659,0.8305189476498366,0.0,1.7067903260538024
5,19,0.7389451227548569,0.7389451227548569,1.0228149954124006,0.6601266700682263,1.16,5.5410676679928486,6.132406883864921,0.5913392158644931,3.507358719200232,0.2595198587535646,8.666457467430455,5.582373701897764,1.7312354610818952,1.3296977502359117,0.5907817923941638,0.722442791350866,0.16,0.2256884125557737,0.0,0.1289097571702193,0.643,0.462448167664423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37349890505750977,0.37349890505750977,0.37349890505750977,0.37349890505750977,0.37349890505750977,0.37349890505750977,0.37349890505750977,0.3042434571715253,0.39975870850370226,0.5047569017633612,0.589915200037829,0.686166859395965,0.7728710235525315,0.8640036245526989,0.958444604663705,1.0728838316745763,1.1806964700328773,1.3726727419617095,1.5846188560406915,1.7933517006491464,1.9035091303765292,1.839868251519978,1.47130684546291,0.38110439806212165,0.5863164731231932,0.7772692061119623,0.7834645185576022,0.7717946489228662,0.6425586404037256,0.5034075244691278,0.3507790918899101,0.22104602488970723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169988349905898,0.3507281627530656,0.3586487775602133,0.31805872466965657,0.27395849017327023,0.20551956415660835,0.1378404121884861,0.0745740240922004,0.03564880844043567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05246168638961294,0.16624793483228897,0.3636937420238391,0.6143206476621753,0.9259248177478243,1.2640428457370534,1.4799493986716206,1.641282281186858,1.6997537945353445,1.9060553138865637,2.053444702508896,2.084020443486825,1.8867639419296152,1.4510140297110745,0.7666814888136012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.62451324210726,-14.778348434902366,-10.33200186644499,-7.065020712327245,-4.752086202276624,-3.1714138014430273,-2.1767661571216133,-1.5342266286900688,-1.0935347773559583,-0.7800217781792319,-0.5548365296900803,-0.3872575919373179,-0.2683884799178462,-0.20375612898547327,-0.17489954034829136,-0.17797082803404277,0.8931797923036423,0.8096298925743478,0.0,1.7028096848779901
6,19,0.7326081564469993,0.7326081564469993,1.0329106575870521,0.6765471296872756,1.16,5.674963286041315,6.266302501905094,0.5913392158644931,3.532411179873036,0.2619464303628531,8.814513482483576,5.6911234952039775,1.770045142684145,1.3296977502359117,0.6008745896289751,0.7304072440187973,0.16,0.21610166883869833,0.0,0.12890738425274653,0.643,0.4703398811027186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798726925094474,0.3798726925094474,0.3798726925094474,0.3798726925094474,0.3798726925094474,0.3798726925094474,0.3798726925094474,0.311241471583759,0.40877855893211784,0.5159212829494926,0.6027437193079659,0.6989649670901357,0.7865136292678734,0.881910194453922,0.9815739199958715,1.0982109641153912,1.2088678444000154,1.4011469556281064,1.6086295199120317,1.806668366266825,1.9270178727814515,1.8348635999431544,1.4663459437200388,0.38244993006134104,0.588490919255778,0.7805199945250795,0.7876080035423288,0.7811318511091575,0.6540709429038934,0.5104501840623307,0.34994909104087096,0.2208029871622617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31843810270604134,0.3524796013767953,0.36076360425472315,0.32044502320137114,0.27872036939953765,0.21116035929527446,0.14141066578106032,0.07444687531160166,0.03569407734895755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05301156755263923,0.1689078334538822,0.3710309628069448,0.6196844512074768,0.9361553693608557,1.2921289547831045,1.528169669881579,1.6933136811929421,1.7554729495336,1.9596695707112861,2.0957241161665636,2.106168682325566,1.9172081182279506,1.446407268429586,0.7624855033099034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.031711863616678,-14.39519469341324,-10.095434719457538,-6.919423086033643,-4.724486639394768,-3.162736600034962,-2.140754501849419,-1.4882979280176438,-1.0635520164634324,-0.7592114846574523,-0.5432278782830956,-0.38505144671936725,-0.2731419245181867,-0.2022397040189147,-0.17529038249721898,-0.17870161776965704,0.9105797592326365,0.7884826289579051,0.0,1.6990623881905416
7,19,0.7265039156154898,0.7265039156154898,1.0427974164223779,0.6926719153979146,1.16,5.809364849851757,6.400704065727957,0.5913392158644931,3.5577673229383167,0.26424943766408127,8.962761206195516,5.801016985649853,1.8079046169119177,1.3296977502359117,0.6109804554039713,0.7406019593292497,0.16,0.20681500556038282,0.0,0.1289410056349238,0.643,0.47837507296632936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386362361131431,0.386362361131431,0.386362361131431,0.386362361131431,0.386362361131431,0.386362361131431,0.386362361131431,0.3182096979887673,0.4177769597894069,0.5270525244922196,0.6154357093153372,0.7133944416049836,0.8002616019353223,0.8963722564065422,1.0000778029645814,1.1230940599931107,1.2358235226833685,1.4327367899282335,1.6399015201940632,1.8316891566585864,1.9388435128959787,1.8551442175602362,1.4604898865075033,0.3834872834646042,0.590202688556483,0.7831770906134071,0.791285048550182,0.7858386221214988,0.6641429332739692,0.5228687996167519,0.35617049353755303,0.21967803658679164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31954111786321093,0.35384410139488,0.362467624483035,0.32254169872219673,0.28118663336474176,0.21615227899659864,0.14734756346665834,0.07705367787131412,0.035381513054886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053763777386372905,0.1718654702274436,0.3782994456594806,0.6325809741631772,0.9474019665275419,1.3082029197304506,1.5610809475477023,1.7458505403569067,1.8093080042753342,2.019132743787887,2.149881706134682,2.144931146742828,1.933302425488901,1.466302383329572,0.7574879473991791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.447683479397085,-14.007762833946993,-9.85209730067019,-6.7734322681322325,-4.635765127809625,-3.149182433076405,-2.1370977804707647,-1.4652137906139056,-1.0337527207030468,-0.739776685391313,-0.5296833322213663,-0.37766691827919574,-0.27204544395302105,-0.20617022914210226,-0.17427470712153792,-0.17937827271143825,0.9281627177039765,0.7672899934998122,0.0,1.6954527112037887
8,19,0.7205513268696783,0.7205513268696783,1.0525950855558028,0.7084655837433987,1.16,5.9432843149522645,6.5346235308196166,0.5913392158644931,3.582163650949814,0.2662681519139868,9.109008303723373,5.910157428344006,1.844521976280892,1.3296977502359117,0.6209499409472283,0.7522868715493725,0.16,0.19792974222378037,0.0,0.1290046188943458,0.643,0.4864206691039308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928604328247535,0.3928604328247535,0.3928604328247535,0.3928604328247535,0.3928604328247535,0.3928604328247535,0.3928604328247535,0.3250961343230888,0.4267031810933156,0.5381178178259614,0.6280578551989011,0.7276477276815242,0.8158613180812105,0.9109351032553691,1.0139519531595904,1.14210295771839,1.262687794750068,1.4628437924270707,1.6747769585707604,1.8649497766243954,1.9632311790020882,1.8641831707763248,1.4747882403438919,0.38431936279746437,0.591550651972313,0.7852963171763263,0.7943283656207318,0.7900820372287478,0.6693710721032174,0.5337324196475465,0.36641446299115776,0.22492781729300482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204214910808252,0.35490577909978227,0.36380048480405136,0.3242612698155461,0.2834025814500175,0.21881424297746738,0.15259450354135318,0.08079255616850362,0.03684256432144136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05474430176333407,0.17525560583769184,0.38606693460889296,0.6455676618675908,0.9671810004154962,1.3256595845776453,1.5810021788349962,1.7818314150618126,1.8635934907870362,2.0765844287555866,2.210428273112961,2.1958557814589996,1.9648349629856385,1.475158093848655,0.7659718750574395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.886896661875667,-13.625525594865787,-9.605218002396498,-6.622421889884766,-4.546421375650448,-3.095548005401747,-2.1306783577354,-1.4632148261153899,-1.018960028724816,-0.7204150814864818,-0.5170379862699777,-0.36889595840301026,-0.2672725751270688,-0.2056851599792475,-0.17794580527747045,-0.1786037433445401,0.9456251885350411,0.7463075235074359,0.0,1.691932712042477
9,19,0.714625032598347,0.714625032598347,1.062506546176837,0.7239345613220607,1.16,6.075724919115237,6.667064134988933,0.5913392158644931,3.6038929761918093,0.26803211306530816,9.250556011218437,6.016304702188477,1.87944282623579,1.3296977502359117,0.6305990748225517,0.7650772290841945,0.16,0.18955058875441538,0.0,0.12910343372972577,0.643,0.4943576886692567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39927081202906783,0.39927081202906783,0.39927081202906783,0.39927081202906783,0.39927081202906783,0.39927081202906783,0.39927081202906783,0.33185771603975334,0.4355015790918345,0.5490653113828942,0.6405871561530351,0.7417884464676554,0.831228391805784,0.9276346639561281,1.0286335874363715,1.155480631704117,1.2799440503533812,1.4927660844161639,1.7078318767616059,1.90221737540159,1.9963749086135443,1.8852630164413848,1.4801279650355228,0.3850622563554484,0.5926906274925693,0.7870378691024484,0.7968499666949244,0.7936362603195019,0.6741157966018476,0.5395998044298796,0.37691966836231694,0.23395974121173924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212039733132832,0.3557899013713154,0.36486576417276295,0.32567607101317997,0.28521397375847357,0.2211907009626071,0.1554952942755025,0.08534957640251804,0.03937539743531284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055898799224755234,0.17904124226390666,0.3944082835784841,0.6591884471358869,0.9871401381416517,1.3526450652837116,1.602311687694723,1.8036031673283335,1.9002465918679647,2.134550844233228,2.268831727860917,2.2532744591366574,2.0076012703434194,1.4961116678264323,0.7684931704372906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.359890160825927,-13.25841746057514,-9.361108345449777,-6.4684909227498375,-4.45346994151264,-3.04136893747168,-2.0977945702138507,-1.4598849140252703,-1.0186908647352522,-0.7112712909949879,-0.504392508720235,-0.36071606128014755,-0.2614983444000099,-0.20241215029385073,-0.17781805111532145,-0.182640895820584,0.9626087523501563,0.7258195094849289,0.0,1.6884282618350852
